,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
53,09007722110000771001002563S6,6313960,TOKS LA VIGA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,2 Oriente (Calzada de la Viga),1827,0,MEXICALTZINGO,09080,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.12232148,19.36021968,,,,0924,010,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
54,09007722511002744001002563S0,6785707,TOKS LA VIGA EJE 6,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,DE LA VIGA,1381,,EL RETONO,09440,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.12268977,19.37358042,,,,0515,016,722511,,72,722,7225,72251,,COLONIA,2017-03,090070001
55,09005722110001061001002563S5,6306407,TOKS LA VILLA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,Calzada de Guadalupe,192,0,VALLEJO,07800,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.12513306,19.46500166,,,,1773,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
56,09010722110000151000002563S5,6318755,TOKS LAS ÁGUILAS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Gutiérrez Zamora,2,0,LAS AGUILAS PILARES,01710,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.19871376,19.35766253,CENTRO Y PLAZA COMERCIAL,,,0968,017,722511,,72,722,7225,72251,,COLONIA,2010-07,090100001
57,09002722511000025001002563S7,6309178,TOKS LAS ARMAS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,Calzada de las Armas,415,0,PROVIDENCIA,02440,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.21407629,19.49616156,,,,0148,011,722511,,72,722,7225,72251,,COLONIA,2010-07,090020001
58,09005722110000201000002563S8,6310218,TOKS LINDAVISTA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Instituto Politécnico Nacional,1728,0,LINDAVISTA,07300,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.13393951,19.48939355,,,,1097,017,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
59,09005722412000735001002563S5,6808671,TOKS LINDAVISTA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Insurgentes Norte,1812,0,LINDAVISTA,07300,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MS,Fijo,-99.12485468,19.48711286,,,,1114,017,722511,,72,722,7225,72251,,COLONIA,2017-11,090050001
60,09003722110000321001002563S9,6313487,TOKS MIRAMONTES,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,CANAL DE MIRAMONTES,2600,0,EX HACIENDA DE SAN ANTONIO COAPA,04830,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.13253070,19.32092140,,,,086A,017,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
61,09005722511002815001002563S2,6808589,TOKS MISTERIOS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,MISTERIOS,62,,INSURGENTES TEPEYAC,07300,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.11959747,19.49093707,,,,1129,008,722511,,72,722,7225,72251,,COLONIA,2017-11,090050001
62,09014722110000931000002563S2,6315335,TOKS MIXCOAC,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Miguel Ángel Buonarroti,170,0,MIXCOAC,03910,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.18774928,19.38420533,,,,0558,011,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
63,09016722511003921001002563S4,6763439,TOKS MIYANA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,EJÉRCITO NACIONAL MEXICANO,769,0,AMPLIACIÓN GRANADA,11520,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.19984388,19.43845380,,,,0552,001,722511,,72,722,7225,72251,,COLONIA,2016-10,090160001
64,09007722511002663001002563S2,6702493,TOKS MUNICIPIO LIBRE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,7 Sur (Municipio Libre),83,0,BANJIDAL,09450,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.13668754,19.36701842,,,,0642,015,722511,,72,722,7225,72251,,COLONIA,2016-01,090070001
65,09014722511004105000002563S8,6808521,TOKS NARVARTE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,CUMBRES DE MALTRATA,105,,NARVARTE PONIENTE,03020,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15562668,19.39541493,,,,0261,018,722511,,72,722,7225,72251,,COLONIA,2017-11,090140001
66,09016722110000371001002563S6,6314681,TOKS PALMAS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Paseo de las Palmas,239,0,LOMAS DE CHAPULTEPEC,11000,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.21014897,19.43043269,,,,0730,012,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
67,09014722110000731001002563S6,6318759,TOKS PARQUE DELTA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,1 Poniente (Avenida Cuauhtémoc),462,0,PIEDAD NARVARTE,03000,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15542030,19.40274748,CENTRO Y PLAZA COMERCIAL,PARQUE DELTA,R01,0026,021,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
68,09010722511002143001002563S9,6706667,TOKS PATIO SANTA FE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,México-Toluca (Prolongación Paseo de la Reforma),400,0,SANTA FE PEÑA BLANCA,01210,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.25413593,19.37828977,OTRO CONGLOMERADO,PATIO SANTA FÉ,2,1379,064,722511,,72,722,7225,72251,,COLONIA,2016-01,090100001
69,09014722511004125000002563S6,6808668,TOKS PILARES,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,PILARES,541,,DEL VALLE,03100,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.16294632,19.37706649,,,,0613,005,722511,,72,722,7225,72251,,COLONIA,2017-11,090140001
70,09017722511003675000002563S4,6865058,TOKS PLAZA AEROPUERTO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,General Ignacio Zaragoza,270,0,SANTA CRUZ AVIACION,15540,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.09661238,19.42042084,,,,1007,006,722511,,72,722,7225,72251,,COLONIA,2019-04,090170001
71,09010722511002525000002563S7,6808517,TOKS PLAZA SAN JERÓNIMO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Boulevard Adolfo Ruíz Cortines,630,0,SAN JERÓNIMO LÍDICE,01060,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.21041901,19.33060830,OTRO CONGLOMERADO,PLAZA SAN JERÓNIMO,41,1260,005,722511,,72,722,7225,72251,,COLONIA,2017-11,090100001
72,09014722511000015000002563S3,6314639,TOKS POPOCATEPETL,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Prolongación Yácatas,520,0,SANTA CRUZ ATOYAC,03310,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.16094846,19.36425113,,,,0844,024,722511,,72,722,7225,72251,,COLONIA,2014-12,090140001
73,09015722511000065001002563S5,6311418,TOKS PUENTE DE ALVARADO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Puente de Alvarado,36,0,BUENAVISTA,06350,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15067688,19.43837587,,,,0714,019,722511,,72,722,7225,72251,,COLONIA,2014-12,090150001
74,09015722511009515000002563S0,6813131,TOKS REFORMA 77,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,PASEO DE LA REFORMA,77,,TABACALERA,06030,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15489398,19.43360665,,,,0729,003,722511,,72,722,7225,72251,,COLONIA,2017-11,090150001
75,09012722511003921000000000U3,9292458,TOKS RESTAURANTE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,INSURGENTES SUR,4177,,PUEBLO SANTA URSULA XITLA,14420,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,,,Fijo,-99.17574960,19.28402982,,,,0939,002,722511,,72,722,7225,72251,,PUEBLO,2020-11,090120001
76,09005722511005074000002563S3,9294706,TOKS RESTAURANTE SUCURSAL DEFENSORES,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,EJE VIAL,3 NORTE (CUITLAHUAC),425,,DEFENSORES DE LLA REPUBLICA,,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,RDEFENSORES@TOKWS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.14512283,19.47316502,,,,1720,022,722511,,72,722,7225,72251,,COLONIA,2020-11,090050001
77,09014722511004085000002563S2,6808519,TOKS REVOLUCIÓN,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,REVOLUCIÓN,780,,SAN JUAN,03730,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.18709497,19.37902586,,,,069A,006,722511,,72,722,7225,72251,,COLONIA,2017-11,090140001
78,09016722511000035001002563S6,6309179,TOKS RÍO SAN JOAQUÍN,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,Calzada Legaria,549,0,10 DE ABRIL,11250,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.20643141,19.44773470,,,,0340,002,722511,,72,722,7225,72251,,COLONIA,2014-12,090160001
79,09015722110000971000002563S5,6304313,TOKS SAN COSME,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Ribera de San Cosme,3,0,SANTA MARIA LA RIBERA,06400,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15582049,19.44015077,,,,0606,011,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
80,09003722511002335000002563S6,6813130,TOKS SAN JERONIMO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,SAN JERONIMO,27,,SAN JERONIMO LIDICE,10200,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.12139062,19.33168850,,,,1247,022,722511,,72,722,7225,72251,,COLONIA,2017-11,090030001
81,09004722110000011001002563S4,6318762,TOKS SANTA FE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Tamaulipas,101,0,DESARROLLO SANTA FE,05348,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.27761957,19.35714841,,,,0369,004,722511,,72,722,7225,72251,,COLONIA,2010-07,090040001
82,09012722511003835000002563S5,9043007,TOKS TACUBA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,MEXICO TACUBA,1584,,POPOTLA,11400,"PREDIO TEPETZINTLA, Tlalpan, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.17882900,19.17882900,,,,1250,800,722511,,72,722,7225,72251,,COLONIA,2019-11,090120264
83,09003722511002254000002563S9,6808515,TOKS TAXQUEÑA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,Calzada De Tlalpan,2131,0,ATLÁNTIDA,04370,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.14387624,19.34141049,,,,0304,003,722511,,72,722,7225,72251,,COLONIA,2017-11,090030001
84,09007722110001441001002563S5,6309717,TOKS TEZONTLE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Canal de Tezontle,1512,0,DOCTOR ALFONSO ORTIZ TIRADO,09020,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.08328017,19.38215829,CENTRO Y PLAZA COMERCIAL,PARQUE TEZONTLE,,2390,011,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
85,09007722219000521000002563S4,6309712,TOKS TLÁHUAC,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Tláhuac,4746,0,GRANJAS ESTRELLA,09889,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.08694087,19.32072235,,,,4414,032,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
86,09003722110000251001002563S8,6313590,TOKS TLALPAN,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,DE TLALPAN,2050,0,CAMPESTRE CHURUBUSCO,04200,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.14243591,19.34205809,,,,0164,013,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
87,09014722511004115000002563S7,6808522,TOKS TLALPAN EJE 5,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,Calzada De Tlalpan,1013,0,AMERICA UNIDAS,03610,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.14000809,19.38245684,,,,0492,003,722511,,72,722,7225,72251,,COLONIA,2017-11,090140001
88,09012722511003825000002563S6,6882629,TOKS TLALPAN PERIFERICO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,Calzada de Tlalpan,4515,0,TORIELLO GUERRA,14050,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15651455,19.29444526,,,,0411,009,722511,,72,722,7225,72251,,COLONIA,2019-04,090120001
89,09014722511000025000002563S2,6314638,TOKS TLALPAN XOLA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Calzada De Tlalpan,582,0,MODERNA,03510,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.13721609,19.39716608,,,,0149,006,722511,,72,722,7225,72251,,COLONIA,2014-12,090140001
90,09005722511000025000002563S0,6311412,TOKS TORRES LINDAVISTA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Miguel Othón de Mendizabal Oriente,497,0,NUEVA INDUSTRIAL VALLEJO,07700,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.14683118,19.50697526,,,,0525,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
91,09003722511002265000002563S5,6808516,TOKS VILLA COAPA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,DEL HUESO,503,,LOS GIRASOLES,04920,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.12562523,19.30447308,,,,1694,006,722511,,72,722,7225,72251,,FRACCIONAMIENTO,2017-11,090030001
92,09012722110000441000002563S6,6314637,TOKS VILLA LATINA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Línea Seis,3375,0,TLALPAN,14000,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.21648757,19.30768387,,,,2070,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090120001
94,09007722110001091000002563S8,6313422,TOKS ZARAGOZA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,General Ignacio Zaragoza,1886,0,JUAN ESCUTIA,09100,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.04081853,19.38848395,,,,3613,008,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
95,09007722511000015000002563S7,6311414,TOKS ZENTRALIA CHURUBUSCO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,RÍO CHURUBUSCO,1072,,NUEVA ROSITA,09420,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.10181980,19.37846541,,,,0375,022,722511,,72,722,7225,72251,,COLONIA,2014-12,090070001
