,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
22,09002713943000834001037998S8,6738243,ENERGY FITNESS,NEW EVOLUTION FITNESS MEXICO S DE RL DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,EJE VIAL,1 PONIENTE (CALZADA VALLEJO),1090,,INDUSTRIAL VALLEJO,02300,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,RECEPCIONVALLEJO@ENERGYFITNESS.COM.MX,,Fijo,-99.15084999,19.48564187,CENTRO Y PLAZA COMERCIAL,PARQUE VIA VALLEJO,A 208 Y A 308,0877,027,713943,PISO 2,71,713,7139,71394,CENTRO Y PLAZA COMERCIAL,COLONIA,2016-10,090020001
23,09014713943001833000037998M4,9230061,ENERGY FITNESS  CORPORATIVO,NEW EVOLUTION FITNESS MEXICO S DE RL DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,CALLE,Dakota,95,0,NAPOLES,03810,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,JJIMENEZ@NEV.COM,ENERGYFITNESS.COM.MX,Fijo,-99.17456554,19.39538965,EDIFICIO COMERCIAL Y DE SERVICIOS,DAKOTA,,0204,010,713943,,71,713,7139,71394,,COLONIA,2020-04,090140001
24,09014713943001823000037998S5,9230060,ENERGY FITNESS WTC,NEW EVOLUTION FITNESS MEXICO S DE RL DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,CALLE,Dakota,95,0,NAPOLES,03810,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,JJIMENEZ@NEV.COM,ENERGYFITNESS.COM.MX,Fijo,-99.17456554,19.39538965,CENTRO Y PLAZA COMERCIAL,DAKOTA,SN,0204,010,713943,,71,713,7139,71394,,COLONIA,2020-04,090140001
25,09010713944000045000000000U2,1027276,GIMNASIO MODULAR DE USOS MULTIPLES G3,ALCALDIA ALVARO OBREGON ,Centros de acondicionamiento físico del sector público,51 a 100 personas,AVENIDA,ESCUADRON 201,,,SEDE DELEGACIONAL,01150,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",5552766880,,,Fijo,-99.20040287,19.38864611,,,,1788,020,713944,,71,713,7139,71394,,COLONIA,2010-07,090100001
26,09010713992000013001000000U9,926248,LIGA OLMECA,LIGA OLMECA AC,Clubes o ligas de aficionados,51 a 100 personas,AVENIDA,5 DE MAYO,,,MERCED GOMEZ,01600,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",5555939328,,,Fijo,-99.19759450,19.36495236,,,,092A,026,713992,,71,713,7139,71399,,COLONIA,2014-12,090100001
27,09005931210001136001000000U0,815000,OFICINA ADMINISTRATIVA DEL DEPORTIVO HERMANOS GALEANA DE LA GUSTAVO A MADERO,OFICINA ADMINISTRATIVA DEL DEPORTIVO HERMANOS GALEANA DE LA GUSTAVO A MADERO ,Clubes deportivos del sector público,51 a 100 personas,AVENIDA,JOSE LORETO FABELA,,,SAN JUAN DE ARAGÓN VII SECCIÓN,07910,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",26517063,,,Fijo,-99.07886249,19.47427006,,,,1928,001,713942,,71,713,7139,71394,,COLONIA,2010-07,090050001
28,09015713943001783011004125S8,6781452,SPORT CITY,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,PASEO DE LA REFORMA,483,0,CUAUHTEMOC,06500,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.17419483,19.42438472,EDIFICIO COMERCIAL Y DE SERVICIOS,,,0930,012,713941,,71,713,7139,71394,,COLONIA,2017-03,090150001
29,09003713941000071002004125S9,6318711,SPORT CITY ENTRENNA GRAN SUR,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,AVENIDA DEL IMÁN,151,0,PEDREGAL DE CARRASCO,04700,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM,Fijo,-99.16405958,19.30813352,PASAJE Y ANDADOR COMERCIAL,,,1641,036,713941,,71,713,7139,71394,,COLONIA,2010-07,090030001
30,09005713941000161000004125S3,6309677,SPORT CITY ENTRENNA LINDAVISTA,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,CALLE,RICARTE,0,0,MAG. DE LAS SALINAS,06770,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.12984470,19.48622142,CENTRO Y PLAZA COMERCIAL,PARQUE LINDAVISTA,,1256,007,713941,,71,713,7139,71394,,COLONIA,2010-07,090050001
31,09010713941000265000004125S2,6317564,SPORT CITY ENTRENNA SAMARA,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,CALLE,PROLONGACIÓN AVENIDA SANTA FE,94,0,SANTA FE,01210,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.25972752,19.36827369,,,,1542,053,713941,,71,713,7139,71394,,COLONIA,2014-12,090100001
32,09003713941000061000004125S0,6318712,SPORT CITY FITNESS CLUB COYOACAN,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,MIGUEL ÁNGEL DE QUEVEDO,279,0,ROMERO DE TERRENOS,04310,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.17737591,19.34606518,,,,0249,001,713941,,71,713,7139,71394,,COLONIA,2010-07,090030001
33,09016713941000011001004125S7,6305539,SPORT CITY FITNESS CLUB POLANCO,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,397,0,IRRIGACION,11500,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.20614936,19.44030689,CENTRO Y PLAZA COMERCIAL,CHEDRAUI POLANCO,,0444,007,713941,,71,713,7139,71394,,COLONIA,2010-07,090160001
34,09004713941000031001004125S1,6316269,SPORT CITY FITNESS CLUB SANTA FE,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,CARRETERA,VASCO DE QUIROGA,3800,0,ANTIGUA MINA DE TOTOLAPA,05109,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.27565413,19.36221195,CENTRO Y PLAZA COMERCIAL,,,0369,001,713941,,71,713,7139,71394,,COLONIA,2010-07,090040001
35,09014713941000251001004125S4,6847477,SPORT CITY INSURGENTES,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,INSURGENTES SUR,1065,0,JOSE GUADALUPE,03900,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.18240315,19.36356724,EDIFICIO COMERCIAL Y DE SERVICIOS,,,0914,003,713941,,71,713,7139,71394,,COLONIA,2018-03,090140001
36,09016713941000291001004125S5,6848146,SPORT CITY LOMAS PLAZA,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,BOULEVARD,BOULEVARD MANUEL ÁVILA CAMACHO,50,0,LOMAS DE CHAPULTEPE,11000,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.20584525,19.42991656,EDIFICIO COMERCIAL Y DE SERVICIOS,,,0849,010,713941,,71,713,7139,71394,,COLONIA,2018-03,090160001
37,09004713941000011001004125S3,6707589,SPORT CITY PABELLON BOSQUES,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,CALLE,LOMA DE LA PALMA,1813,0,VISTA HERMOSA,05100,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,,,Fijo,-99.26746106,19.38266943,EDIFICIO COMERCIAL Y DE SERVICIOS,,158,0176,003,713941,,71,713,7139,71394,,COLONIA,2016-01,090040001
38,09016713941000246001004125S9,6307398,SPORT CITY PARQUES POLANCO,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,CALLE,LAGO ALBERTO,320,0,GRANADA,11520,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.18463511,19.43989800,EDIFICIO COMERCIAL Y DE SERVICIOS,PARQUES POLANCO,,0478,003,713941,,71,713,7139,71394,,COLONIA,2011-03,090160001
39,09016713941000255000004125S0,6307402,SPORT CITY PLAZA CARSO,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,CALLE,LAGO ZÚRICH,245,0,AMPLIACION GRANADA,11529,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.20295814,19.44195278,CENTRO Y PLAZA COMERCIAL,CARSO,,0444,001,713941,,71,713,7139,71394,,COLONIA,2010-07,090160001
40,09002713941000171000004125S9,8241976,SPORT CITY TECNOPARQUE,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,5 NORTE (DEPORTIVO REYNOSA),972,0,SANTA BARBARA,02230,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.17719759,19.50191315,,,,0932,016,713941,,71,713,7139,71394,,COLONIA,2019-11,090020001
41,09014713941000261001004125S3,6848147,SPORT CITY UNIVERSIDAD,SPORT CITY SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,UNIVERSIDAD,790,0,SANTA CRUZ ATOYAC,03310,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.SPORTCITY.COM.MX,Fijo,-99.16395799,19.37182626,,,,0825,003,713941,,71,713,7139,71394,,COLONIA,2018-03,090140001
42,09010713943000556001003447S0,6309127,SPORTIUM,OPERADORA DE CLUBES SAN ANGEL SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,PROLONGACION PASEO DE LA REFORMA,400,3,PEÑA BLANCA SANTA FE,01376,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,WWW.SPORTIUM.COM.MX,Fijo,-99.26503052,19.36532391,,,,1542,049,713943,,71,713,7139,71394,,COLONIA,2011-03,090100001
43,09014713942000023022003447S5,6697694,SPORTIUM,OPERADORA DE CLUBES SAN ANGEL SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,UNIVERSIDAD,767,0,DEL VALLE SUR,03100,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.SPORTIUM.COM.MX,Fijo,-99.16291564,19.37390948,,,,0755,010,713943,,71,713,7139,71394,,COLONIA,2016-01,090140001
44,09010713941000256011003447M1,6309070,SPORTIUM SAN ANGEL,OPERADORA DE CLUBES SAN ANGEL SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,CALLE,JOSEFINA PRIOR,2140,0,CHIMALISTAC,01070,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,WWW.SPORTIUM.COM.MX,Fijo,-99.18810612,19.34531365,,,,1133,018,713943,,71,713,7139,71394,,COLONIA,2012-06,090100001
45,09010713943000546001003447S1,6317577,SPORTIUM SAN ANGEL,OPERADORA DE CLUBES SAN ANGEL SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,DESIERTO DE LOS LEONES,4855,,TETELPAN,01700,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,WWW.SPORTIUM.COM.MX,Fijo,-99.22410785,19.34273942,,,,1843,022,713943,,71,713,7139,71394,,COLONIA,2012-06,090100001
46,09010713941000151010003227S4,6322942,SPORTS WORLD ALTAVISTA,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,BOULEVARD,ANILLO PERIFÉRICO (ADOLFO LÓPEZ MATEOS),380,,SAN ANGEL,01060,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,-99.20166752,19.34717604,,,,110A,009,713943,PLANTA BAJA,71,713,7139,71394,EDIFICIO SIN NOMBRE,COLONIA,2012-06,090100001
47,09010713941000293011003227S4,6846348,SPORTS WORLD BARRANCA,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,REVOLUCIÓN,1267,0,LOS ALPES,01010,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,-99.18957378,19.36064865,OTRO CONGLOMERADO,PORTAL SAN ANGEL,SR,0987,016,713943,,71,713,7139,71394,,COLONIA,2018-03,090100001
48,09010713943001295000003227S4,6878187,SPORTS WORLD CRATER,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,CALLE,CRÁTER,811,,JARDINES DEL PEDREGAL,01900,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,-99.21053800,19.31676738,,,,128A,026,713943,,71,713,7139,71394,,COLONIA,2019-04,090100001
49,09014713941000165012003227S6,6318666,SPORTS WORLD DEL VALLE,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,INSURGENTES SUR,1391,,INSURGENTES MIXCOAC,03920,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,-99.18003205,19.37101410,CENTRO Y PLAZA COMERCIAL,ARMAND,0,0793,021,713943,,71,713,7139,71394,,COLONIA,2010-07,090140001
50,09014713941000221011003227S7,6716780,SPORTS WORLD FELIX CUEVAS,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,FÉLIX CUEVAS,374,0,DEL VALLE,03200,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.SPORTSWORLD.COM.MX,Fijo,-99.17296080,19.37254559,,,,0736,004,713943,,71,713,7139,71394,,COLONIA,2016-01,090140001
51,09014713941000243011003227S1,6847207,SPORTS WORLD MANACAR,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,INSURGENTES SUR,1457,,INSURGENTES MIXCOAC,03920,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPOSRTSWORLD.COM.MX,Fijo,-99.18075243,19.36877840,CENTRO Y PLAZA COMERCIAL,MANACAR,0,0793,023,713943,PLANTA BAJA,71,713,7139,71394,CENTRO Y PLAZA COMECIAL,COLONIA,2018-03,090140001
52,09003713943001573001003227S9,6762079,SPORTS WORLD MIGUEL ÁNGEL DE QUEVEDO,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,UNIVERSIDAD,227,0,ROMERO DE TERREROS,04310,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,,WWW.SPORTSWORLD.COM.MX,Fijo,-99.18066052,19.34616951,,,,0249,001,713943,,71,713,7139,71394,,COLONIA,2016-10,090030001
53,09014713941000234011003227S0,6783754,SPORTS WORLD OBRERO MUNDIAL,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,CASA DEL OBRERO MUNDIAL,296,0,PIEDAD NARVARTE,03000,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.SPORTSWORLD.COM.MX,Fijo,-99.15966958,19.40162060,OTRO CONGLOMERADO,PLAZA ACORA,SN,0011,005,713943,,71,713,7139,71394,,COLONIA,2017-03,090140001
54,09014713941000175012003227S5,6318668,SPORTS WORLD PATRIOTISMO,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,INTERIOR (AVENIDA PATRIOTISMO),299,,SAN PEDRO DE LOS PINOS,03800,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,-99.18103343,19.39599957,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA METROPÓLI PATRIOTISMO,0,0187,026,713943,,71,713,7139,71394,,COLONIA,2010-07,090140001
55,09003713941000175010003227S8,6322946,SPORTS WORLD PEDREGAL,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,BOULEVARD,BOULEVARD ADOLFO RUÍZ CORTINES,16,0,JARDINES DEL PEDREGAL,04500,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,,WWW.SPORTSWORLD.COM.MX,Fijo,-99.20246546,19.30524746,,,,1105,023,713943,,71,713,7139,71394,,COLONIA,2014-12,090030001
56,09010713941000195012003227S1,6318667,SPORTS WORLD SAN ANGEL,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,CALLE,FERNANDO M. VILLALPANDO,98,,GUADALUPE INN,01020,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,-99.18686672,19.35263526,,,,1059,003,713943,,71,713,7139,71394,,COLONIA,2010-07,090100001
57,09004713941000185000003227S5,8764736,SPORTS WORLD SANTA FE,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,VASCO DE QUIROGA,3880,,SANTA FE CUAJIMALPA,05348,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,,WWW.SPORTSWORLD.COM.MX,Fijo,-99.27773854,19.36163872,,,,0369,001,713943,PISO 3,71,713,7139,71394,CORPORATIVO VASCO DE QUIROGA,COLONIA,2019-11,090040001
58,09014713943001223001003227S8,6761972,SPORTS WORLD UNIVERSIDAD,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,UNIVERSIDAD,1046,,XOCO,03330,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,IVAN.GANTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,-99.16671652,19.36594332,CENTRO Y PLAZA COMERCIAL,PATIO UNIVERSIDAD,0,0952,005,713943,,71,713,7139,71394,,COLONIA,2016-10,090140001
59,09014713943001213001003227S9,6761864,SPORTS WORLD XOLA,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,CALLE,ADOLFO PRIETO,202,0,DEL VALLE,03103,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.SPORTSWORLD.COM.MX,Fijo,-99.16621083,19.39697644,,,,0242,005,713943,,71,713,7139,71394,,COLONIA,2016-10,090140001
60,09008713944000055000000000U5,1051039,UNIDAD DEPORTIVA SNTSS INDEPENDENCIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,Centros de acondicionamiento físico del sector público,51 a 100 personas,AVENIDA,PINOS,0,0,SAN JERONIMO LIDICE,10200,"LA MAGDALENA CONTRERAS, La Magdalena Contreras, CIUDAD DE MÉXICO",,,,Fijo,-99.21519343,19.33263769,,,,0086,007,713944,,71,713,7139,71394,,COLONIA,2010-07,090080001
