,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
57,09014722110000531002003155S0,6315633,VIPS CADIZ,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,AVENIDA,Calzada De Tlalpan,515,0,ALAMOS,03400,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.CMX,WWW.ALSEA.NET,Fijo,-99.13746729,19.39890545,,,,0115,020,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
58,09005722110000871000003155S8,6308403,VIPS CALZ DE GUADALUPE,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,Calzada de Guadalupe,206,0,VALLEJO,07840,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,,,Fijo,-99.12604666,19.46244762,,,,1773,009,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
59,09002722110000071002003155S2,6306503,VIPS CAMARONES,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Cuitláhuac,3338,0,CLAVERIA,02080,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.17664334,19.46791613,,,,0699,016,722511,,72,722,7225,72251,,COLONIA,2010-07,090020001
60,09015722110001141000003155S4,6304688,VIPS CHILPANCINGO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,INSURGENTES SUR,493,0,ROMA SUR,06760,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.16923135,19.40408009,,,,1430,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
61,09006722110000491002003155S3,6306056,VIPS CHURUBUSCO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Interior (Avenida Río Churubusco),1120,0,INFONAVIT IZTACALCO,08770,"IZTACALCO, Iztacalco, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.10139469,19.38250605,,,,0946,043,722511,,72,722,7225,72251,,COLONIA,2010-07,090060001
62,09003722110000151002003155S0,6315830,VIPS CIPRESES,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,PEATONAL,2 Oriente (Heroica Escuela Naval Militar),753,0,LOS CIPRESES,04890,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.CMX,WWW.ALSEA.NET.MX,Fijo,-99.12458783,19.31768732,,,,0906,042,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
63,09015722110001221000003155S4,6304601,VIPS COLON,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Ignacio Ramírez,15,0,SAN RAFAEL,06030,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.15461777,19.43449057,,,,070A,010,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
64,09003722110000331002003155S8,6315822,VIPS COPILCO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,AVENIDA,Universidad,164,0,OXTOPULCO UNIVERSIDAD,04318,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.18320300,19.33799660,,,,0380,057,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
65,09003722110000161000003155S9,6313615,VIPS COYOACAN,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Pacífico,870,0,LA CONCEPCION,04020,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.15643695,19.34389203,,,,015A,019,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
66,09004722110000101002003155S3,6314992,VIPS CUAJIMALPA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,José María Castorena,470,0,SAN JOSÉ DE LOS CEDROS,05200,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.28730628,19.36278377,,,SN,0354,009,722511,,72,722,7225,72251,,COLONIA,2010-07,090040001
67,09014722511004143001003155S9,6812370,VIPS CUAUHTEMOC DELTA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,1 Poniente (Avenida Cuauhtémoc),533,0,NARVARTE,03020,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.15590216,19.39906129,,,,0064,012,722511,,72,722,7225,72251,,COLONIA,2017-11,090140001
68,09003722110000561002003155S0,6313408,VIPS DIVISION DEL NORTE,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,División del Norte,3651,0,SAN PEDRO TEPETLAPAN,04620,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.13900831,19.32131488,,,,0677,008,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
69,09015722110000111000003155S8,6304674,VIPS DURANGO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Durango,259,0,CONDESA,06700,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.CMX,WWW.ALSEA.NET,Fijo,-99.16981994,19.41931022,,,,0998,016,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
70,09017722110000341000003155S7,6308404,VIPS EDUARDO MOLINA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Vulcanización,5,0,20 DE NOVIEMBRE,15340,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,,,Fijo,-99.11352717,19.43857617,,,,0403,014,722511,,72,722,7225,72251,,COLONIA,2010-07,090170001
71,09016722110000121002003155S5,6314733,VIPS EJERCITO NACIONAL,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,José Luis Lagrange,103,0,CHAPULTEPEC MORALES,11510,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.21080987,19.43850203,,,,0622,010,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
72,09010722513003331000000000U5,7261831,VIPS EL ARBOLITO ANTOJITOS MEXICANOS,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,TOLTECAS,,,SAN PEDRO DE LOS PINOS,01180,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,,Semifijo,-99.19214985,19.38919047,,,,0135,003,722513,,72,722,7225,72251,,COLONIA,2019-11,090100001
73,09014722110000441000003155S2,6316212,VIPS EUGENIA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,PEATONAL,5 Sur (Eugenia),194,0,VERTIZ NARVARTE,03600,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.14841074,19.38392808,,,,0454,005,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
74,09014722110000861002003155S1,6316009,VIPS FELIX CUEVAS,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,EJE VIAL,7 Sur (Félix Cuevas),1621,0,DEL VALLE,03100,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.17570592,19.37292878,,,,0806,006,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
75,09017722110000171002003155S8,6305265,VIPS FRANCISCO DEL PASO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,PEATONAL,3 Oriente (Francisco del Paso y Troncoso),619,0,M MIXIHUCA,15620,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.11364909,19.40689021,,,,1416,013,722511,,72,722,7225,72251,,COLONIA,2010-07,090170001
76,09017722110000501002003155S6,6306017,VIPS FRAY SERVANDO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Fray Servando Teresa de Mier,881,0,JARDIN BALBUENA,15150,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.10538172,19.41799362,,,,1115,016,722511,,72,722,7225,72251,,COLONIA,2010-07,090170001
77,09016722110000401002003155S1,6315160,VIPS GALERIAS,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CIRCUITO,INTERIOR (CALZADA MELCHOR OCAMPO),193,0,ANZURES,11300,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.17041029,19.43550143,,,,0603,021,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
78,09015722110001051002003155S5,6304732,VIPS HAMBURGO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Hamburgo,126,0,JUAREZ,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.CMX,WWW.ALSEA.NET,Fijo,-99.16505757,19.42596231,,,,095A,008,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
79,09012722110000301001003155S2,6315433,VIPS HUIPULCO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,CALZADA,Calzada de Tlalpan,4349,0,TORIELLO GUERRA,14050,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.15422011,19.29617765,,,,0430,007,722511,,72,722,7225,72251,,COLONIA,2010-07,090120001
80,09010722110000171002003155S3,6316154,VIPS INSURGENTES LORETO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Ninguno,2383,0,TIZAPAN SAN ANGEL,01080,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.18991604,19.34136923,,,,1203,007,722511,,72,722,7225,72251,,COLONIA,2010-07,090100001
81,09015722110001411002003155S1,6305362,VIPS IZAZAGA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,José María Izazaga,38,0,CENTRO,05060,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.14001311,19.42661510,,,,088A,013,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
82,09007722110001521002003155S4,6313328,VIPS IZTAPALAPA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,8 Sur (Calzada Ermita Iztapalapa),907,0,ISABEL INDUSTRIAL,09820,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.10297338,19.35572174,,,,1208,006,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
83,09007722110000301002003155S2,6306740,VIPS IZTAPALAPA MARGARITA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,AVENIDA,8 Sur (Calzada Ermita Iztapalapa),2013,0,LOS ANGELES,09830,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.06813812,19.34772429,,,,1424,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
84,09017722110000251002003155S8,6306365,VIPS JARDIN BALBUENA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Fray Servando Teresa de Mier,644,0,JARDIN BALBUENA,15340,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.11458518,19.42084372,,,,0738,008,722511,,72,722,7225,72251,,COLONIA,2010-07,090170001
85,09017722110000481002003155S1,6310300,VIPS LA VIGA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,PEATONAL,1 Oriente (Calzada de la Viga),136,0,LORENZO BUTURINI,15820,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.12791755,19.41468785,,,,1045,005,722511,,72,722,7225,72251,,COLONIA,2010-07,090170001
86,09016722110000471001003155S4,6315376,VIPS LEGARIA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Calzada Legaria,252,0,TACUBA,11430,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.CMX,WWW.ALSEA.NET.MX,Fijo,-99.19848689,19.45332242,,,,0251,006,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
87,09004722110000071101003155S8,6314565,VIPS LILAS,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Paseo de las Lilas,92,0,BOSQUE DE LAS LOMAS,05120,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.24793375,19.38745339,,,,1300,012,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
88,09016722110000161002003155S1,6315262,VIPS LOMAS,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,PERIFERICO,Boulevard Manuel Ávila Camacho,631,0,PERIODISTAS,11220,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.21994854,19.44907572,CENTRO Y PLAZA COMERCIAL,WALMART LOMAS TOREO,,0302,001,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
89,09007722110001131002003155S2,6314016,VIPS LOMAS ESTRELLA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Tláhuac,4431,0,LOMAS ESTRELLA,09890,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NE,Fijo,-99.09232979,19.32143565,,,,4433,001,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
90,09015722110001351002003155S9,6304613,VIPS MADERO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Francisco I. Madero,53,0,CENTRO,06000,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.13592914,19.43334141,,,,0771,015,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
91,09015722110000911000003155S1,6305363,VIPS MADERO RITZ,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Francisco I. Madero,30,0,CENTRO,06000,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.CMX,WWW.ALSEA.NET,Fijo,-99.13783357,19.43369717,,,,0767,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
92,09016722110000141001003155S3,6315144,VIPS MASARIK,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Presidente Masaryk,29,0,POLANCO,11571,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.18242449,19.43136003,,,,068A,004,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
93,09003722110000271002003155S6,6316616,VIPS MIRAMONTES,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,2 Oriente (Avenida Canal de Miramontes),2053,0,LOS GIRASOLES,04920,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.12416801,19.31089159,,,,168A,020,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
94,09005722110001231002003155S4,6306288,VIPS MONTEVIDEO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,5 Norte (Montevideo),109,0,LINDAVISTA,07300,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.12455660,19.48755469,,,,0968,018,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
95,09015722110000021001003155S9,6305702,VIPS NIZA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Insurgentes Sur,105,0,JUAREZ,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSE.NET,Fijo,-99.16226223,19.42548635,,,,095A,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
96,09010722110000121002003155S8,6315359,VIPS OBSERVATORIO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Observatorio,457,0,LAS AMERICAS,01120,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.20939601,19.40045535,CENTRO Y PLAZA COMERCIAL,,,0031,006,722511,,72,722,7225,72251,,COLONIA,2010-07,090100001
97,09016722110000111002003155S6,6315169,VIPS PALMAS,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Paseo de las Palmas,555,0,LOMAS DE BARRILACO,11010,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.CMX,WWW.ALSEA.NET.MX,Fijo,-99.21358729,19.42979643,,,,0834,001,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
98,09016722110000051001003155S4,6310159,VIPS PARQUES POLANCO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,CALLE,Lago Alberto,320,0,GRANADA,11320,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.18461597,19.43989605,,,,0478,003,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
99,09010722110000181002003155S2,6314957,VIPS PEDREGAL,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,CALLE,Iglesia,270,0,J DEL PEDREGAL,01900,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.19963119,19.33597087,,,,1241,015,722511,,72,722,7225,72251,,COLONIA,2010-07,090100001
100,09003722110000581002003155S8,6306506,VIPS PERISUR,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Insurgentes Sur,3195,0,INSURGENTES CUICUILCO,05430,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.18681774,19.30800525,,,,1105,032,722511,,72,722,7225,72251,,COLONIA,2010-07,090030001
101,09010722110000021002003155S0,6314491,VIPS PLATEROS,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Francisco de P. Miranda,1701,0,TORRES DE MIXCOAC,01600,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.19211388,19.37008774,CENTRO Y PLAZA COMERCIAL,,,0811,005,722511,,72,722,7225,72251,,COLONIA,2010-07,090100001
102,09014722110000031002003155S1,6315293,VIPS PLAZA CALIFORNIA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Insurgentes Sur,954,0,DEL VALLE,03100,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.17530081,19.38436496,,,,0223,022,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
103,09005722110000641002003155S5,6308549,VIPS PLAZA EDUARDO MOLINA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,CALZADA,5 Norte (Calzada San Juan de Aragón),516,0,D M NACIONAL PREPARATORIA3,07450,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.09696886,19.47884273,,,,3407,001,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
104,09016722110000031002003155S6,6314363,VIPS POLANCO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Horacio,203,0,CHAPULTEPEC MORALES,11560,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.18459176,19.43320760,,,,068A,023,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
105,09015722511009463001003155S3,6812371,VIPS REFORMA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Paseo de la Reforma,180,0,JUAREZ,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.16049644,19.42982745,,,,0803,005,722511,,72,722,7225,72251,,COLONIA,2017-11,090150001
106,09014722110000371002003155S1,6315297,VIPS REVOLUCION,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CONTINUACION,Interior (Avenida Revolución),682,0,SAN PEDRO DE LOS PINOS,03700,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,DRAMIREZ@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.18643506,19.38490433,,,,0558,012,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
107,09015722110000231002003155S4,6305364,VIPS SAN COSME,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Ribera de San Cosme,8,0,SAN RAFAEL,06470,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.15616120,19.43974891,,,,0697,010,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
108,09008722110000091002003155S7,6327161,VIPS SAN JERONIMO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,AVENIDA,México-Contreras,32,0,SAN JERONIMO LIDICE,10200,"LA MAGDALENA CONTRERAS, La Magdalena Contreras, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.21210980,19.33008451,CENTRO Y PLAZA COMERCIAL,,,0086,013,722511,,72,722,7225,72251,,COLONIA,2010-07,090080001
109,09014722110000771002003155S2,6319111,VIPS SAN JOSE INSURGENTES,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Insurgentes Sur,1581,0,SAN JOSE INSURGENTES,03900,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.18211549,19.36462894,,,,0914,006,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
