,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
49,09012722515002852002003311S2,6706671,STARBUCKS COFFEE,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,CALZADA,CALZADA DE TLALPAN,4731,0,TORIELLO GUERRA,14050,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.15994914,19.29195588,,,,0411,010,722515,,72,722,7225,72251,,COLONIA,2016-01,090120001
50,09004722515000892002003311S7,6706833,STARBUCKS COFFEE  MEXICOSTIM,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,STIM,1296,,LOMAS DEL CHAMIZAL,05120,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.25950971,19.39209362,,,,0180,007,722515,,72,722,7225,72251,,COLONIA,2016-01,090040001
51,09015722219019941002003311M6,6319429,STARBUCKS COFFEE MEXICO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",51 a 100 personas,AVENIDA,REVOLUCIÓN,1267,,LOS ALPES,01040,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,WWW.ALSEA.NET,Fijo,-99.16218472,19.42905342,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ANSELI,SN,0803,008,722515,PISO 20,72,722,7225,72251,EDIFICIO SIN NOMBRE,COLONIA,2010-07,090150001
52,09010722515004662000003311S7,9229617,STARBUCKS COFFEE MEXICO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,CARLOS LAZO,100,,LA LOMA SANTA FE,01260,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,WWW.STARBUCKS.COM.MX,Fijo,-99.26049274,19.35836838,,,,2004,001,722515,,72,722,7225,72251,,COLONIA,2020-04,090100001
53,09010722515000053001003311S3,6319842,STARBUCKS COFFEE MEXICO   MEXFUND PEDREGAL,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,BOULEVARD,ANILLO PERIFÉRICO (ADOLFO RUÍZ CORTINES),4132,,JARDINES DEL PEDREGAL,01900,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.20949651,19.30657520,,,,1307,024,722515,,72,722,7225,72251,,COLONIA,2010-07,090100001
54,09016722515000033001003311S2,6319847,STARBUCKS COFFEE MEXICO   PLAZA CARSO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,LAGO ZÚRICH,0,,COL AMPLIACION GRANADA,11529,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.20299338,19.44120234,,,,0444,001,722515,,72,722,7225,72251,,COLONIA,2012-06,090160001
55,09017722219013892021003311S3,6307119,STARBUCKS COFFEE MEXICO  AEROPUERTO INTL 2,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,EJE VIAL,1 NORTE (AVENIDA HANGARES DE AVIACIÓN FUERZA AÉREA MEXICANA),0,,PEÑON DE LOS BAÑOS,15620,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.07944454,19.41835440,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO,TERMINAL 2,0140,001,722515,,72,722,7225,72251,,COLONIA,2010-07,090170001
56,09017722219015681011003311S8,6795602,STARBUCKS COFFEE MEXICO  AEROPUERTO PB  D8,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,SONORA,0,,PEÑON DE LOS BAÑOS,15620,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.07070673,19.42944243,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO,TERMINAL 1 D8,0140,001,722515,,72,722,7225,72251,,COLONIA,2017-03,090170001
57,09004722219000601022003311S1,6319422,STARBUCKS COFFEE MEXICO  AMPLIACION SANTAFE CC 3,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,PROLONGACION,VASCO DE QUIROGA,3800,,ANTIGUA MINA LA TOTOLAPA,05100,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.27565922,19.36221014,,,,0369,001,722515,,72,722,7225,72251,,COLONIA,2010-07,090040001
58,09015722110000751021003311S1,6317089,STARBUCKS COFFEE MEXICO  AMSTERDAM,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,AVENIDA,SONORA,180,,HIPODROMO CONDESA,06300,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16759297,19.41314235,,,,120A,004,722515,,72,722,7225,72251,,COLONIA,2014-12,090150001
59,09016722219004511021003311S2,6310334,STARBUCKS COFFEE MEXICO  ANTARA II,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,AVENIDA,EJÉRCITO NACIONAL MEXICANO,843,,COL GRANADA,11520,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.20298934,19.43859428,,,,0444,013,722515,,72,722,7225,72251,,COLONIA,2010-07,090160001
60,09017722110000653021003311S5,6307137,STARBUCKS COFFEE MEXICO  APTO INTL DUFRY,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,SONORA,0,,PEÑON DE LOS BAÑOS,15620,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.08117046,19.42032809,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO,SN,0140,001,722515,,72,722,7225,72251,,COLONIA,2010-07,090170001
61,09017722110000783021003311S0,6307131,STARBUCKS COFFEE MEXICO  APTO. SALA BRAVO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,SONORA,0,,PEÑON DE LOS BAÑOS,15620,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.08038811,19.41919602,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO,TERMINAL 1 SALA BRAV,0140,001,722515,,72,722,7225,72251,,COLONIA,2010-07,090170001
62,09017722515000073001003311S6,6319859,STARBUCKS COFFEE MEXICO  BALBUENA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,AVENIDA,FRAY SERVANDO TERESA DE MIER,964,,COL JARDIN BALBUENA,15900,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.10228695,19.41767760,,,,112A,011,722515,,72,722,7225,72251,,COLONIA,2010-07,090170001
63,09016722511004262000000000U2,6845620,STARBUCKS COFFEE MEXICO  CHAPULTEPEC REFORMA,CAF¿ SIRENA S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,PASEO DE LA REFORMA,,,BOSQUE DE CHAPULTEPEC,11100,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.18472056,19.42449951,,,,0798,059,722511,,72,722,7225,72251,,COLONIA,2018-03,090160001
64,09012722515000043000003311S0,6319846,STARBUCKS COFFEE MEXICO  CM COAPA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,CALLE,PUENTE,186,,COL AMSA,14380,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.13729991,19.28478565,,,,0996,003,722515,,72,722,7225,72251,,COLONIA,2010-07,090120001
65,09014722515000113001003311S7,6319856,STARBUCKS COFFEE MEXICO  CM MIXCOAC,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),780,,COLONIA SAN JUAN,03730,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.18701656,19.37957579,,,,069A,006,722515,,72,722,7225,72251,,COLONIA,2014-12,090140001
66,09003722515000052001003311S0,6319837,STARBUCKS COFFEE MEXICO  COAPA CHEDRAUI,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,CALZADA,CALZADA DEL HUESO,670,,LOS ROBLES,14300,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.11831666,19.30193412,,,,1444,025,722515,,72,722,7225,72251,,FRACCIONAMIENTO,2010-07,090030001
67,09015722515000012002003311S8,6319860,STARBUCKS COFFEE MEXICO  DURANGO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,CALLE,DURANGO,205,,COL ROMA,06700,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16743472,19.41982308,,,,0998,004,722515,,72,722,7225,72251,,COLONIA,2014-12,090150001
68,09016722515000043001003311S1,6319848,STARBUCKS COFFEE MEXICO  EJERCITO NACIONAL,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,AVENIDA,EJÉRCITO NACIONAL MEXICANO,579,,COL GRANADA,11520,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.19364900,19.43814223,,,,0571,014,722515,,72,722,7225,72251,,COLONIA,2010-07,090160001
69,09014722511004343010003311S5,6850574,STARBUCKS COFFEE MEXICO  FELIX CUEVAS,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,AVENIDA,INSURGENTES SUR,0,,INSURGENTES MIXCOAC,03920,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.17869529,19.37396502,,,,0717,004,722515,,72,722,7225,72251,,COLONIA,2018-11,090140001
70,09014722515000142001003311S6,6319818,STARBUCKS COFFEE MEXICO  GABRIEL MANCERA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,EJE VIAL,2 PONIENTE (GABRIEL MANCERA),1357,,COL DEL VALLE,01400,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16746422,19.37362494,,,,0740,002,722515,,72,722,7225,72251,,COLONIA,2011-03,090140001
71,09012722515000013000003311S3,6319896,STARBUCKS COFFEE MEXICO  GALERIAS COAPA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,CALZADA,CALZADA DEL HUESO,519,,COL RESIDENCIAL ACOXPA,14300,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.12356086,19.30339873,,,,1918,012,722515,,72,722,7225,72251,,COLONIA,2010-07,090120001
72,09014722511004312000000000S0,6845201,STARBUCKS COFFEE MEXICO  GALERIAS INSURGENTES,CAFE SIRENA S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,INSURGENTES SUR,1352,,ACTIPAN,03230,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",8002880888,FUNDACION@ALSEA.COM.MX,WWW.STARBUCKS.COMMX,Fijo,-99.17951646,19.37144540,CENTRO Y PLAZA COMERCIAL,GALERIAS INSURGENTES,1352,0717,003,722511,PLANTA BAJA,72,722,7225,72251,CENTRO Y PLAZA COMERCIAL,COLONIA,2018-03,090140001
73,09016722515003693001003311S0,6812288,STARBUCKS COFFEE MEXICO  HOMERO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,HOMERO,308,,COL POLANCO,11560,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.19975583,19.43604145,,,,0641,016,722515,,72,722,7225,72251,,COLONIA,2017-11,090160001
74,09010722515000022001003311S8,6319819,STARBUCKS COFFEE MEXICO  HOSPITAL ABC KIOSKO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,CALLE,SUR 136,116,,COL LAS AMERICAS,01120,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.20434811,19.40028771,"HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ABC,SN,0031,021,722515,,72,722,7225,72251,,COLONIA,2010-07,090100001
75,09004722515000013001003311S0,6319843,STARBUCKS COFFEE MEXICO  HOSPITAL ABC SANTA FE,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,AVENIDA CARLOS GRAFF FERNÁNDEZ,154,,COL TLAXCALA SANTA FE,05500,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.28549851,19.37493104,"HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ABC,SN,002A,001,722515,,72,722,7225,72251,,COLONIA,2014-12,090040001
76,09004722511001043000000000U5,6845927,STARBUCKS COFFEE MEXICO  HOSPITAL ABC SANTA FE,CAF¿ SIRENA S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,VIALIDAD VASCO DE QUIROGA SEGUNDA ETAPA,154,,CONTADERO,05348,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,,,Fijo,-99.28177166,19.35994590,"HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ABC SANTA FE,,0369,004,722511,PLANTA BAJA,72,722,7225,72251,,COLONIA,2018-03,090040001
77,09005722511002862010003311S4,6813204,STARBUCKS COFFEE MEXICO  MADERO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,CALLE,FRANCISCO I. MADERO,42,,COL CENTRO,06000,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.13691568,19.54524023,,,,0169,006,722515,,72,722,7225,72251,,COLONIA,2017-11,090050001
78,09016722515000053001003311S0,6319836,STARBUCKS COFFEE MEXICO  MARINA NACIONAL,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,CALLE,BAHÍA DE SAN HIPÓLITO,43,,COL ANAHUAC,11320,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.17631948,19.44043988,,,,0482,011,722515,,72,722,7225,72251,,COLONIA,2014-12,090160001
79,09005722515000022001003311S8,6319821,STARBUCKS COFFEE MEXICO  MONTEVIDEO DT,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,EJE VIAL,5 NORTE (MONTEVIDEO),257,,LINDAVISTA,07300,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.13032878,19.48967791,,,,0953,007,722515,,72,722,7225,72251,,COLONIA,2014-12,090050001
80,09002722219008441120003311S8,6310340,STARBUCKS COFFEE MEXICO  PABELLON AZCAPOTZALCO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,AVENIDA,AQUILES SERDÁN,400,,NEXTENGO,02070,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.17760104,19.50202329,,,,0932,016,722515,,72,722,7225,72251,,COLONIA,2010-07,090020001
81,09010722515000043001003311S4,6319855,STARBUCKS COFFEE MEXICO  PARK PLAZA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,AVENIDA,JAVIER BARROS SIERRA,540,,COL SANTA FE,01210,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.26025985,19.36422412,,,,2358,018,722515,,72,722,7225,72251,,COLONIA,2012-06,090100001
82,09016722515000063001003311S9,6319833,STARBUCKS COFFEE MEXICO  PARQUE DURAZNOS,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,BOSQUE DE DURAZNOS,39,,COL BOSQUES DE LAS LOMAS,11700,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.24306068,19.40277190,,,,1245,001,722515,,72,722,7225,72251,,COLONIA,2010-07,090160001
83,09007722219013281021003311S0,6310343,STARBUCKS COFFEE MEXICO  PATIO LOMAS ESTRELLA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,TLÁHUAC,0,,COL LOMAS ESTRELLA,09890,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.08297092,19.38209090,,,,2390,011,722515,,72,722,7225,72251,,COLONIA,2010-07,090070001
84,09003722515000173000003311S4,909975,STARBUCKS COFFEE MEXICO  PERISUR,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,PERIFERICO,BOULEVARD ADOLFO RUÍZ CORTINES,4690,,COL AMPLIACION JARDINES DEL PEDREGAL,04530,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.18999234,19.30270872,CENTRO Y PLAZA COMERCIAL,PERISUR,SN,1105,016,722515,,72,722,7225,72251,,COLONIA,2014-12,090030001
85,09007722511002782011003311S0,6813053,STARBUCKS COFFEE MEXICO  PLAZA AMERICA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,CALLE,BENITO JUÁREZ,117,,COL EX HACIENDA COAPA,04980,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.10961254,19.34198308,CENTRO Y PLAZA COMERCIAL,PLAZA AMERICA COAPA,SN,1566,019,722515,,72,722,7225,72251,,COLONIA,2017-11,090070001
86,09010722515000063001003311S2,6319868,STARBUCKS COFFEE MEXICO  PRISMA INSURGENTES,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,JOSÉ MARÍA IBARRARÁN,1647,,COLONIA SAN JOSE INSURGENTES,03900,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.18284427,19.36248724,,,,0914,004,722515,,72,722,7225,72251,,COLONIA,2010-07,090140001
87,09015722515007833000003311S0,6812164,STARBUCKS COFFEE MEXICO  RIO MARNE,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,AVENIDA,PASEO DE LA REFORMA,195,,COL CUAUHTEMOC,06500,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16135998,19.43044990,,,,0837,004,722515,,72,722,7225,72251,,COLONIA,2017-11,090150001
88,09010722515000072001003311S3,6319835,STARBUCKS COFFEE MEXICO  SAMARA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,CALLE,RÍO SANTA FE,94,,COL CADEC SANTA FE,01219,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.25949003,19.36841671,,,,1542,053,722515,,72,722,7225,72251,,COLONIA,2012-06,090100001
89,09014722515000053001003311S5,6319857,STARBUCKS COFFEE MEXICO  SAN JOSE INSURGENTES,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,DAMAS,130,,COLONIA SAN JOSE INSURGENTES,03900,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.18330680,19.36373965,,,,0914,002,722515,,72,722,7225,72251,,COLONIA,2012-06,090140001
90,09017722511002233010003311S3,6851018,STARBUCKS COFFEE MEXICO  T2 LLEGADAS PB,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,EJE VIAL,1 NORTE (AVENIDA HANGARES DE AVIACIÓN FUERZA AÉREA MEXICANA),0,,PEÑON DE LOS BAÑOS,15620,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.07927644,19.41824181,AEROPUERTO,AEROPUERTO INTERNACIONAL CIUDAD DE MEXICO,T2 PB,0140,001,722515,,72,722,7225,72251,,COLONIA,2018-11,090170001
91,09015722511009502011003311S8,6813054,STARBUCKS COFFEE MEXICO  TORRE DEL ANGEL,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,PASEO DE LA REFORMA,342,,COL JUAREZ,06500,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16758357,19.42606415,,,,0945,005,722515,,72,722,7225,72251,,COLONIA,2017-11,090150001
92,09015722515000062001003311S3,6319827,STARBUCKS COFFEE MEXICO  TORRE DEL CABALLITO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,AVENIDA,PASEO DE LA REFORMA,10,,COL GUERRERO,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.14868785,19.43638825,,,,0729,008,722515,,72,722,7225,72251,,COLONIA,2010-07,090150001
93,09014722515000022002003311S0,6319829,STARBUCKS COFFEE MEXICO  TORRE MEXICANA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,EJE VIAL,4 SUR (XOLA),535,,COL DEL VALLE,03103,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16507868,19.39699974,,,,0242,005,722515,,72,722,7225,72251,,COLONIA,2010-07,090140001
94,09015722515000422002003311S9,895680,STARBUCKS COFFEE MEXICO  VARSOVIA REFORMA,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,PASEO DE LA REFORMA,374,,COL JUAREZ,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16913490,19.42574714,,,,0945,001,722515,,72,722,7225,72251,,COLONIA,2010-07,090150001
95,09010722511002642000000000U0,6846030,STARBUCKS COFFEE MEXICO  WALMART PLATEROS,CAF¿ SIRENA S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,DOCTOR ENRIQUE CABRERA,1701,,MERCED GOMEZ,01701,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,,Fijo,-99.19359328,19.36918274,,,,0811,005,722511,,72,722,7225,72251,,COLONIA,2018-03,090100001
